latitude,longitude,distance_km,bearing_degrees
-30.02137051,-51.2428473,4.5975,342.055
-30.03200208,-51.21124432,2.8398,301.326
-30.05145152,-51.17388897,0.6841,64.532
-30.00013013,-51.25023119,4.6101,113.929
-30.03394086,-51.24611964,4.9579,320.739
-30.00291729,-51.24047214,2.7417,271.635
-30.06653204,-51.18860918,4.1572,328.09
-30.07246971,-51.2348508,4.5165,141.748
-30.06879218,-51.24808444,4.5208,201.472
-30.05239586,-51.17580198,4.7963,217.635
-30.05443214,-51.17259794,4.4876,116.109
-30.00971999,-51.18576295,4.8647,116.907
-30.03677499,-51.21018258,4.1379,47.938
-30.07371338,-51.20410129,0.7578,108.202
-30.04769486,-51.25926818,4.537,163.285
-30.00780677,-51.1772876,4.2611,250.077
-30.03872221,-51.21655363,4.9018,52.491
-30.07605407,-51.21353696,0.4656,166.792
-29.99741826,-51.22718923,4.6226,175.077
-30.06605199,-51.18125966,4.2413,347.499
-30.00578164,-51.25386433,4.9479,134.917
-30.04615278,-51.2259926,4.7398,312.629
-30.03326925,-51.25611761,1.5105,212.088
-30.03315749,-51.17676907,3.7065,272.36
-30.05004668,-51.2188864,3.9408,87.601
-29.99828953,-51.1873989,1.7169,183.949
-30.03049592,-51.17478602,4.9846,35.786
-30.03512282,-51.19047697,4.1541,83.629
-30.02542119,-51.18183904,2.6179,91.165
-30.0319012,-51.24576723,3.5987,73.441
-30.03686388,-51.24286672,2.7238,276.431
-30.0223684,-51.19790367,2.4398,264.194
-30.06969517,-51.19398401,2.3418,54.33
-30.02694727,-51.21038661,4.5157,149.692
-30.04815293,-51.2396218,1.1063,39.272
-30.03580473,-51.2180714,2.594,234.606
-30.01080534,-51.18168705,0.1348,197.164
-30.05931733,-51.2085769,4.3626,52.575
-30.02117196,-51.21200873,2.8799,162.328
-30.02483123,-51.24454467,1.5945,19.952
-30.02844943,-51.17436536,2.8098,292.858
-30.01280145,-51.23635345,4.2255,80.622
-30.01559495,-51.24332038,3.0241,323.459
-30.03451008,-51.25233903,3.2554,310.607
-30.01121656,-51.17957398,3.3395,270.253
-30.06828496,-51.20565261,4.4992,54.613
-30.05130841,-51.2618396,3.9159,162.835
-30.05356745,-51.20133971,4.64,246.449
-30.0155502,-51.23287176,2.6263,143.259
-30.02205534,-51.23441245,2.5803,325.401
-30.04310658,-51.18073335,2.1365,310.956
-30.03860702,-51.23403911,3.6778,104.832
-30.05138932,-51.16982379,1.6376,254.394
-30.02275291,-51.17838652,4.9679,112.027
-30.04905376,-51.17102168,4.0065,70.729
-30.06854103,-51.24378219,4.7677,109.651
-30.00692827,-51.17734703,4.5318,213.702
-30.02224099,-51.26003277,4.9575,51.555
-30.01865321,-51.23453577,4.3075,288.673
-30.02748757,-51.17302542,2.4096,317.58
-30.00273331,-51.23951734,4.3711,79.514
-30.0692942,-51.23208469,4.127,329.324
-30.03535058,-51.24585117,4.0963,199.816
-29.99835184,-51.24544303,2.7158,268.342
-30.03458075,-51.18769432,4.8433,326.455
-30.03012618,-51.21393991,2.8853,89.861
-30.01366366,-51.24314491,0.6173,35.455
-30.04033834,-51.25017454,3.3869,313.552
-29.9903126,-51.21262475,3.1943,258.562
-30.01630134,-51.20818699,4.9549,5.616
-30.03123665,-51.19588672,2.2351,24.087
-30.05701439,-51.24686777,2.1305,79.749
-30.05780563,-51.21066986,3.7548,228.496
-30.04942782,-51.24459692,2.6623,165.362
-30.01476768,-51.25736401,3.0709,237.625
-30.05533022,-51.22122456,4.417,300.029
-30.04496626,-51.23730671,2.326,188.488
-30.00999301,-51.19101621,2.2128,238.751
-30.05910236,-51.22893156,3.7553,43.103
-30.0106449,-51.1926738,2.9286,201.75
-30.03683562,-51.24624626,3.5939,42.034
-30.04062434,-51.21151615,2.7635,264.939
-30.00251872,-51.21203121,0.8898,138.345
-30.01578212,-51.2555212,4.2068,299.91
-30.04518714,-51.18681579,3.1927,111.55
-30.00662799,-51.21207431,3.1625,9.792
-30.05427676,-51.22493463,2.293,197.788
-30.00649571,-51.23900376,3.7457,326.709
-30.05057103,-51.26166706,4.5926,247.304
-30.02165573,-51.22348441,1.5501,338.779
-30.05372888,-51.23097353,2.4795,211.13
-30.02716597,-51.23478,1.8468,296.775
-30.06125253,-51.19323248,3.7799,141.532
-29.99070262,-51.22388168,4.9244,353.007
-30.02208394,-51.2345583,2.145,310.646
-30.01765994,-51.24981017,3.6272,301.385
-30.06142553,-51.23055814,3.227,202.632
-30.04081354,-51.25065365,3.2502,257.81
-30.05406574,-51.23599204,2.7894,219.254
-30.01825627,-51.20577571,2.1525,32.118
-30.03317466,-51.22883497,1.0886,278.65
-30.00438521,-51.19488412,4.0175,33.095
-30.07557806,-51.20703805,4.666,167.345
-30.06862895,-51.19589282,4.3217,151.001
-30.06794699,-51.23856273,4.2153,208.513
-30.0354402,-51.20439646,1.28,93.955
-30.03597151,-51.17209068,4.3902,91.934
-30.02974196,-51.21652566,0.5564,11.306
-30.01024269,-51.23499088,3.1866,328.407
-30.01153822,-51.24117462,3.4257,318.611
-30.05994519,-51.18321775,4.3489,130.326
-30.05625855,-51.25826758,4.5897,238.407
-30.00991097,-51.26071795,4.9765,303.553
-30.00293437,-51.18134877,4.9669,44.761
-30.05214464,-51.26075343,4.5831,244.861
-30.03623274,-51.25996783,4.0778,267.511
-30.0605695,-51.21258435,2.9243,170.385
-30.07685165,-51.23067025,4.8585,194.938
-30.03922201,-51.24818586,2.9832,260.171
-30.03367505,-51.2543803,3.5377,271.742
-30.068005,-51.24614289,4.6137,216.462
-30.00498074,-51.25087432,4.5957,315.88
-30.03590446,-51.2497068,3.0891,267.397
-30.04638117,-51.24710519,3.1213,245.275
-30.05815664,-51.19583064,3.3547,141.217
-30.05940493,-51.22393735,2.8193,192.38
-30.03727465,-51.16777953,4.8117,93.495
-30.05457545,-51.2583512,4.5015,240.491
-30.02818422,-51.24505526,2.7343,285.235
-30.0680528,-51.23952167,4.2704,209.526
-30.02051157,-51.26606404,4.9194,288.627
-30.01941768,-51.24975335,3.5244,298.718
-30.06259798,-51.20267485,3.4273,155.111
-30.0268033,-51.22338327,1.032,327.711
-30.01611795,-51.1711717,4.9283,65.292
-30.07209856,-51.24025101,4.6993,207.566
-29.99722799,-51.22706772,4.2595,347.714
-30.04543971,-51.19809986,2.2333,122.52
-30.02416852,-51.25740635,4.0011,286.925
-30.04542428,-51.23420019,1.9934,233.031
-30.02038313,-51.18228653,3.7576,65.034
-30.04981041,-51.21698742,1.6878,177.806
-30.04615028,-51.22984391,1.736,222.518
-30.04982876,-51.25483672,3.958,244.737
-29.99853933,-51.2010491,4.323,21.721
-30.05550651,-51.24075667,3.2138,223.782
-29.99616954,-51.20061237,4.5838,20.991
-30.04937439,-51.19170879,2.9876,123.256
-30.04501663,-51.23904042,2.3598,240.736
-30.04012434,-51.22676449,1.0677,235.206
-30.05256394,-51.23055417,2.348,211.922
-30.0234395,-51.19895189,2.1906,55.321
-30.06835708,-51.21069249,3.8089,169.861
-30.04063229,-51.18279578,3.4222,101.226
-30.03895769,-51.20884459,0.9747,119.466
-30.05852169,-51.18602554,4.0407,131.093
-30.04784241,-51.24849048,3.3116,243.685
-30.00214253,-51.23517446,3.9896,334.982
-30.00183965,-51.24261335,4.3694,326.624
-30.05677992,-51.25882021,4.6654,238.142
-30.0524994,-51.21089576,2.0897,161.847
-29.99586976,-51.23605595,4.6628,337.662
-30.05802117,-51.22466989,2.686,194.554
-30.03176919,-51.18141423,3.5047,84.769
-30.05733072,-51.23359625,2.953,211.304
-30.04729466,-51.1734352,4.4844,108.293
-30.04982864,-51.20150245,2.2959,137.352
-30.06761588,-51.23976111,4.2397,210.121
-30.05596474,-51.17286827,4.9213,118.814
-30.03841576,-51.24943145,3.088,262.19
-30.00613726,-51.23864809,3.7605,327.479
-30.06713593,-51.20357392,3.8596,159.435
-30.06247621,-51.1792341,4.8235,129.929
-30.02030812,-51.18087659,3.8845,65.769
-30.06340183,-51.25248862,4.634,226.347
-30.01359732,-51.23904158,3.118,318.662
-30.01260085,-51.20276975,2.8405,30.319
-30.04973958,-51.25295523,3.7905,243.704
-30.05832218,-51.19503357,3.4175,140.407
-30.01833373,-51.23233781,2.3001,322.075
-30.01351867,-51.26242635,4.9101,298.584
-29.99954601,-51.24990262,4.9886,321.493
-30.01611524,-51.19641592,2.904,44.788
-30.01019952,-51.22837021,2.9083,339.222
-29.99290929,-51.20978809,4.7038,9.275
-30.03059067,-51.22519698,0.8547,301.861
-30.02961977,-51.26700202,4.7843,276.7
-30.06305791,-51.20712559,3.3188,162.211
-30.04322791,-51.22750116,1.345,224.796
-30.02818053,-51.18667311,3.0692,76.455
-30.02513704,-51.24480562,2.8201,292.023
-29.99766672,-51.23693988,4.5129,335.697
-30.02407281,-51.23764495,2.2556,301.424
-30.06636099,-51.20687072,3.6771,163.596
-30.03620519,-51.22492161,0.7205,256.081
-30.00034394,-51.21615657,3.8182,2.171
-30.03433119,-51.25926418,4.0064,270.492
-30.03446013,-51.23633643,1.7987,270.658
-30.03065419,-51.25658253,3.7743,276.748
-30.01562358,-51.18219918,4.0172,58.225
-30.06334919,-51.22243261,3.2253,188.192
-30.00062293,-51.18476377,4.9354,39.942
-30.02436941,-51.20754738,1.5016,40.425
-30.03235043,-51.24731311,2.8669,275.105
-30.05091962,-51.26446673,4.8567,248.108
-29.99385846,-51.23574024,4.8595,338.996
-30.01523721,-51.17616808,4.5415,61.627
-30.02031827,-51.25385619,3.8328,294.561
-30.00707476,-51.24993956,4.3669,314.602
-30.05890309,-51.24128685,3.529,220.132
-30.03742723,-51.18056394,3.5852,94.957
-30.06948134,-51.22262252,3.9038,187.031
-30.06968809,-51.246318,4.7753,215.289
-30.01358523,-51.2053112,2.6271,26.914
-30.06892847,-51.22022269,3.821,183.704
-30.01056315,-51.20387399,2.9896,26.364
-30.0340144,-51.26231339,4.3005,270.926
-30.02519576,-51.26171309,4.3706,283.907
-30.029964,-51.24266566,2.4637,282.199
-30.05508481,-51.23826596,3.0173,221.11
-30.03282018,-51.17690912,3.9291,87.046
-30.07488244,-51.23654659,4.8306,202.108
-30.02028484,-51.20780071,1.8582,30.723
-30.01552044,-51.2296043,2.4185,331.594
-30.03251607,-51.20545432,1.1988,78.6
-29.99553446,-51.20213845,4.6,18.966
-29.99800504,-51.24623375,4.9177,325.963
-30.05710886,-51.25779028,4.6012,237.104
-30.01026382,-51.21704561,2.7127,1.247
-30.04660808,-51.21053979,1.4966,152.744
-30.04404987,-51.1732447,4.4025,103.753
-29.99828199,-51.18727592,4.9922,35.891
-30.05260148,-51.19324739,3.0842,130.359
-30.07711343,-51.2222012,4.7436,185.289
-30.03380976,-51.22879742,1.0766,274.96
-30.05348368,-51.17394029,4.7019,116.472
-30.06161656,-51.23251074,3.3231,205.483
-30.04964102,-51.24953279,3.4928,241.472
-30.00447198,-51.23943018,3.9574,328.0
-30.01709159,-51.23857695,2.8055,314.102
-30.04950345,-51.26128664,4.514,248.516
-30.02123332,-51.21309025,1.5555,16.429
-30.04872608,-51.22768244,1.8395,211.645
-30.00553488,-51.22829853,3.3963,342.437
-30.01211928,-51.21276921,2.5495,10.643
-30.07491645,-51.19499899,4.982,154.038
-30.03704227,-51.22540841,0.7924,250.352
-30.03510313,-51.24949316,3.0658,269.044
-30.00653159,-51.24436928,4.0493,320.553
-30.03455831,-51.18963666,2.6983,89.797
-30.01594572,-51.24672426,3.4873,306.61
-30.06005389,-51.2425603,3.7059,220.305
-30.03083697,-51.25704501,3.8163,276.366
-30.00332159,-51.18749224,4.5365,39.829
-30.02317452,-51.25476615,3.7944,289.642
-29.99344414,-51.21420921,4.5949,4.147
-30.06454305,-51.19698407,3.8754,149.101
-30.024159,-51.25672676,3.9388,287.218
-30.04226879,-51.20513847,1.4737,125.119
-30.07520873,-51.20739224,4.6185,167.646
-30.01842469,-51.18031463,4.0234,63.364
-30.00242203,-51.24417246,4.4008,324.527
-30.06448516,-51.21892923,3.321,182.111
-30.07737165,-51.22541655,4.8104,188.93
-30.02737215,-51.18758421,3.0069,74.397
-30.06854526,-51.19074016,4.5751,145.504
-30.04460672,-51.2151459,1.1339,167.682
-30.02919531,-51.26255717,4.3658,277.973
-30.05839651,-51.17763489,4.6719,124.441
-30.0477562,-51.1750105,4.3575,109.56
-30.0048927,-51.18171174,4.7893,46.298
-30.02504369,-51.25112288,3.3949,288.33
-30.03283041,-51.18056004,3.578,86.772
-30.05666881,-51.25032884,3.9867,232.084
-30.02899797,-51.26581392,4.6795,277.705
-30.01769742,-51.26324065,4.7773,293.231
-30.04162676,-51.2609964,4.2445,259.45
-30.02317398,-51.26139661,4.4009,286.845
-30.03989012,-51.25202205,3.3598,259.996
-30.04078407,-51.24702105,2.9085,256.419
-30.01052754,-51.1843992,4.178,50.059
-30.06500554,-51.25247166,4.7577,224.779
-30.00604849,-51.2536242,4.7027,312.554
-30.03592044,-51.19566696,2.1223,93.832
-30.01368877,-51.21742388,2.3312,0.555
-30.01882893,-51.20263829,2.2776,39.428
-30.03370968,-51.20736026,0.9971,84.0
-30.03391076,-51.24831684,2.9533,271.581
-29.99506467,-51.20981449,4.467,9.739
-30.02980512,-51.2179184,0.5391,357.338
-30.04067134,-51.21672251,0.6761,172.341
-29.99866007,-51.24170713,4.6245,329.939
-30.0344056,-51.2327453,1.453,271.056
-30.04373237,-51.19035635,2.8164,111.034
-30.06914386,-51.19620245,4.3576,151.709
-29.99666345,-51.20172599,4.4948,19.965
-30.05109611,-51.19864092,2.5885,134.981
-30.00076552,-51.20199444,4.0593,21.82
-30.0222046,-51.23341661,2.0538,312.361
-30.06479802,-51.23133093,3.6027,201.428
-30.0105555,-51.17498387,4.9061,56.905
-30.06639199,-51.21370621,3.5513,173.85
-30.06367059,-51.19630294,3.8273,147.512
-30.06584086,-51.18939607,4.4093,141.902
-30.02818739,-51.23188912,1.5473,297.665
-30.03951574,-51.2156442,0.5752,160.296
-30.055602,-51.23134464,2.6774,209.479
-30.03388593,-51.17348525,4.2543,88.871
-30.01500797,-51.2249889,2.2956,342.089
-30.00955637,-51.25037331,4.2088,311.526
-30.01750281,-51.18606859,3.5903,57.927
-30.02719229,-51.2534469,3.5446,283.519
-30.04605556,-51.23408561,2.0278,231.258
-30.0524501,-51.17838557,4.2684,117.65
-30.05280669,-51.2207174,2.0412,188.296
-30.00269424,-51.21589666,3.558,2.734
-30.03492574,-51.17667471,3.9465,90.46
-30.01538049,-51.19888442,2.8037,40.158
-30.05820767,-51.17643138,4.7563,123.443
-30.02386352,-51.1693935,4.8,75.542
-30.05565122,-51.20454137,2.6557,151.608
-30.01933671,-51.26478635,4.8473,290.556
-30.036915,-51.18215013,3.4284,94.228
-30.03243559,-51.21627484,0.2797,28.441
-30.05900571,-51.23831587,3.361,216.277
-29.99756711,-51.23574542,4.4771,337.098
-30.00691166,-51.21797506,3.0851,359.434
-29.9995508,-51.23226821,4.1495,340.175
-30.03008527,-51.22158654,0.6329,323.295
-30.03594556,-51.18839227,2.8217,92.941
-30.04392669,-51.2007543,1.9273,122.384
-30.05670088,-51.22442664,2.538,194.876
-30.01278833,-51.1832672,4.1085,53.726
-30.01490509,-51.19919595,2.8254,39.001
-30.06154701,-51.23050783,3.2377,202.461
-29.99954316,-51.22932577,4.063,343.942
-30.00898068,-51.24645719,3.9802,315.821
-30.07136948,-51.22417843,4.1324,188.735
-30.02745961,-51.25051604,3.2634,284.172
-30.04965807,-51.26246734,4.6262,248.833
-30.06989999,-51.19802826,4.3527,154.272
-30.00105394,-51.23263955,4.0053,338.883
-30.04229237,-51.18976443,2.8172,107.575
-30.00432116,-51.23729052,3.8668,330.723
-30.04839141,-51.21730277,1.5291,178.717
-30.07218405,-51.23288741,4.425,199.346
-30.01864678,-51.18390795,3.7055,61.305
-30.06088909,-51.22446365,2.9914,192.65
-30.03849512,-51.23519857,1.7423,255.775
-30.0178146,-51.20868921,2.0618,24.768
-30.04018533,-51.25482672,3.6315,260.225
-30.02033672,-51.25457588,3.8951,294.11
-30.03456306,-51.25522385,3.6172,270.139
-29.99845789,-51.20403524,4.2336,18.057
-30.01442993,-51.22140311,2.2774,350.888
-30.03613115,-51.21626755,0.2126,140.946
-30.03798948,-51.19807473,1.922,101.158
-30.0191935,-51.25483449,3.9713,295.637
-30.02489265,-51.16910253,4.8,76.948
-30.03668467,-51.25379152,3.4866,266.264
-30.04947122,-51.19585437,2.6695,128.151
-30.07319601,-51.21442684,4.2989,175.851
-30.03530396,-51.23439635,1.6134,267.4
-30.04171407,-51.17027523,4.6296,99.787
-30.01660769,-51.19804642,2.7555,43.272
-30.04731978,-51.18895061,3.1028,117.026
-30.02357444,-51.19541414,2.4709,60.109
-30.05623869,-51.25674811,4.4645,237.448
-30.01757149,-51.22197592,1.9442,347.651
-30.01715559,-51.18288131,3.8731,59.856
-30.02931263,-51.24498197,2.6972,282.701
-30.06019106,-51.17697699,4.8387,125.967
-30.02185108,-51.26031376,4.3472,289.1
-30.04284329,-51.23041277,1.5295,233.41
-30.02372864,-51.22439307,1.3767,331.895
-30.02797569,-51.2035308,1.5496,61.393
-30.02241418,-51.21601769,1.3698,6.624
-29.99836614,-51.22692139,4.1328,347.532
-30.0328197,-51.18507943,3.1437,86.301
-29.99262327,-51.22650609,4.7512,349.666
-30.03501866,-51.22822364,1.0182,267.671
-30.01464118,-51.23825062,2.9806,318.288
-30.05074439,-51.24519994,3.1996,235.967
-30.04385411,-51.21319758,1.1105,157.247
-30.05554757,-51.2053435,2.6096,152.979
-30.05008527,-51.2415187,2.8682,233.218
-29.99930805,-51.24302353,4.6279,328.133
-30.03603576,-51.22651681,0.8669,259.734
-30.03740377,-51.18523485,3.1371,95.617
-29.99878268,-51.23580521,4.3551,336.336
-30.04766454,-51.18811608,3.1918,116.984
-30.01316833,-51.22923424,2.6363,334.982
-30.0131969,-51.2585226,4.602,301.217
-30.00292463,-51.19511971,4.1426,31.605
-30.03692267,-51.22582865,0.8264,252.164
-30.02670678,-51.22158293,0.9606,336.833
-30.00984245,-51.18724454,4.0237,46.72
-30.04940824,-51.25954711,4.3546,247.839
-30.05538015,-51.21245545,2.3598,167.745
-30.03493198,-51.24047544,2.1973,269.168
-30.02818694,-51.23451992,1.7756,293.867
-30.02518347,-51.21551466,1.0727,11.096
-30.02192496,-51.22115653,1.4546,346.609
-30.06939191,-51.20128936,4.1735,157.819
-30.03478764,-51.26283459,4.3501,269.783
-30.01534202,-51.18804574,3.5697,53.029
-30.0419235,-51.21455434,0.8628,159.732
-29.99792498,-51.2024856,4.338,19.689
-30.06250604,-51.23273239,3.4217,205.093
-30.04824171,-51.19643016,2.5425,126.499
-30.03872932,-51.21729008,0.4554,175.534
-30.03692579,-51.23839301,2.0126,262.76
-30.02006455,-51.21215265,1.7064,18.103
-30.04094719,-51.21478986,0.7532,158.488
-30.06915632,-51.25050936,4.9735,219.48
-30.01627535,-51.21980168,2.0538,354.232
-30.04733177,-51.17186495,4.6294,107.755
-30.06270082,-51.23131564,3.386,202.847
-30.00399921,-51.2328175,3.7083,336.812
-30.04671491,-51.22926142,1.7464,219.769
-30.05029294,-51.24320991,3.0135,234.72
-30.03974352,-51.24908669,3.0788,259.383
-30.02452957,-51.21613898,1.1348,7.408
-30.01933798,-51.17884852,4.678,126.999
-30.05732084,-51.26159199,4.5606,291.913
-30.04328335,-51.24247103,3.4738,223.443
-30.00537076,-51.20930133,1.2531,140.049
-30.03688273,-51.21535807,3.2638,3.893
-29.99720163,-51.19480657,2.2144,96.453
-30.01280094,-51.23898123,4.6437,333.748
-30.06925679,-51.17413621,4.8447,59.908
-30.03054468,-51.19799801,4.2897,153.822
-30.04269517,-51.2378864,2.0005,283.179
-30.0210006,-51.18235067,3.5156,104.76
-30.01950224,-51.26324914,4.6453,289.06
-30.02765323,-51.17017999,4.8725,69.786
-30.02356747,-51.25731534,3.8972,281.504
-30.07256836,-51.2299676,1.7099,316.111
-30.0224788,-51.20066456,4.524,158.804
-30.07000405,-51.26346609,4.6141,287.046
-30.04884837,-51.19095177,4.6985,146.83
-30.01604743,-51.22723751,1.8291,210.279
-30.05472442,-51.24818777,3.5949,305.125
-30.05554203,-51.26170814,4.7932,242.221
-30.04292926,-51.19561422,3.1474,137.602
-30.0082796,-51.23612219,2.0023,242.604
-30.03028517,-51.1825805,4.4736,49.046
-30.03771976,-51.227858,1.0954,296.286
-30.01505011,-51.22549303,0.8282,245.626
-30.0578933,-51.2152154,2.1924,6.161
-30.03518193,-51.21019174,2.6837,164.464
-30.01341257,-51.2611113,4.1845,269.175
-30.01127164,-51.18795548,3.7095,50.461
-30.05705455,-51.23261802,2.9724,331.005
-30.0121589,-51.21515846,2.5039,174.484
-30.047237,-51.18337697,4.1419,52.859
-30.04955731,-51.23724815,2.3492,233.405
-30.06663387,-51.21594365,1.6666,174.315
-30.03152882,-51.19020919,4.4319,143.402
-30.03434818,-51.20584135,1.1896,73.052
-30.07669409,-51.24748467,2.8722,270.656
-30.06991197,-51.19964356,4.9879,159.658
-30.01349407,-51.20207148,4.1996,159.068
-30.00666514,-51.17521126,4.7165,60.087
-30.0256826,-51.19829065,3.6284,30.939
-30.03442528,-51.2579493,4.0059,284.403
-30.04264495,-51.26356533,4.4205,270.308
-30.01944113,-51.20545731,1.4736,127.136
-30.04268735,-51.20167921,2.2866,42.3
-30.06819727,-51.23649071,2.0218,243.744
-30.04559231,-51.22291981,3.7659,187.729
-30.02841606,-51.25043319,3.3824,248.897
-30.06744597,-51.1734405,4.314,80.766
-30.06533007,-51.24488393,4.4921,215.69
-30.02432516,-51.23821457,3.9451,210.104
-30.01888578,-51.20982661,1.3736,33.303
-30.02129792,-51.2122941,1.8276,16.42
-30.02433608,-51.17891759,4.0153,68.307
-30.02250717,-51.24530285,2.8986,293.3
-29.99993691,-51.24271871,2.7653,299.222
-30.04391399,-51.22537552,3.9316,349.101
-30.03767436,-51.24119428,2.4896,245.537
-30.07105246,-51.20012106,1.7219,101.281
-30.01955956,-51.20162131,4.3336,159.133
-30.04326351,-51.18924931,3.2094,58.482
-30.04460101,-51.24695316,2.9791,251.227
-30.01223823,-51.21033751,1.3125,147.517
-30.05114754,-51.25827155,4.6378,302.498
-30.0473944,-51.20267164,2.3346,141.828
-30.05133699,-51.17015813,4.7883,107.236
-30.03183646,-51.18398215,3.7362,119.8
-30.02293885,-51.25929029,4.021,274.449
-30.06759108,-51.18851985,3.0934,65.111
-30.02358795,-51.20156762,3.9783,157.087
-30.01206116,-51.16899665,4.8447,75.304
-29.9971482,-51.1978532,3.1541,37.212
-30.04794199,-51.24357992,4.8609,329.091
-30.04090728,-51.17274954,4.5699,108.891
-30.01856415,-51.20166381,1.6902,114.332
-30.0435178,-51.2300258,2.149,326.342
-29.99245025,-51.19396107,2.4859,113.39
-30.00857538,-51.21960791,4.6972,357.709
-30.05773875,-51.18657967,4.1674,45.913
-30.03152653,-51.20050824,3.0534,147.267
-30.03996389,-51.18179186,3.4711,84.27
-30.01797917,-51.17850636,3.816,98.925
-30.04504409,-51.20809883,2.0699,26.41
-30.03607121,-51.20866455,1.4447,143.175
-29.99837409,-51.23612048,1.7848,264.904
-30.0022416,-51.20228523,4.2976,20.156
-30.04122379,-51.24236764,4.319,326.56
-30.06982778,-51.25492517,3.6621,258.469
-30.04936712,-51.19701218,4.3889,153.076
-30.02969132,-51.22612146,1.8288,206.457
-30.01669885,-51.24447318,2.6403,282.044
-30.06410756,-51.2500346,3.7022,302.623
-30.04381206,-51.22130218,3.2955,186.11
-30.02008655,-51.24184419,2.5421,246.353
-30.07063444,-51.19010378,3.1086,58.609
-30.06559563,-51.21083499,4.0563,170.682
-30.05398075,-51.22944353,3.6245,198.24
-30.05440055,-51.24017717,3.0537,225.23
-29.99983942,-51.25014437,3.8224,234.906
-30.04279321,-51.22590927,3.9522,348.399
-30.05133409,-51.25336639,3.5556,255.228
-30.02745252,-51.20030701,2.4972,138.013
-30.00634619,-51.1740451,4.2753,79.223
-30.04595589,-51.1892605,4.1699,40.992
-30.06645055,-51.17281538,4.4972,106.253
-30.01267366,-51.20266804,3.8205,157.809
-30.03405106,-51.23011203,2.7224,333.859
-30.06798951,-51.23512315,1.683,272.253
-30.04130436,-51.18458339,4.8881,139.358
-30.03931946,-51.1761956,4.0605,100.518
-30.02895061,-51.19092483,2.6261,101.421
-30.02513811,-51.1695648,4.6743,82.222
-30.07169973,-51.24975009,3.2663,288.885
-30.05217631,-51.18994208,4.9096,147.085
-30.05031823,-51.20788038,2.1651,154.228
-30.00048326,-51.24425637,3.0978,235.753
-29.99372924,-51.24616318,4.6878,324.147
-29.99506364,-51.22660122,4.6319,349.281
-29.99739154,-51.19458452,4.9318,26.788
-30.06833093,-51.2196527,4.1482,357.346
-30.04748658,-51.20998496,3.8187,168.847
-30.0174264,-51.23475515,2.1793,229.053
-30.02869609,-51.24560709,3.3034,305.431
-30.07309795,-51.21632545,0.6742,10.975
-30.02928245,-51.20067687,4.5786,159.084
-30.00798987,-51.181272,3.5542,80.344
-30.05661556,-51.17596645,4.9912,53.566
-30.0371706,-51.223457,2.5064,192.869
-30.01347527,-51.18162086,3.4814,94.633
-30.00468993,-51.21893805,2.3581,357.004
-30.02401895,-51.18724525,4.4363,41.324
-30.07748113,-51.21624719,1.1899,6.558
-30.01674212,-51.22414064,4.805,187.461
-30.05289373,-51.20940503,2.1442,21.759
-30.03804746,-51.23499497,2.6278,219.432
-30.01028696,-51.19980082,1.7606,102.409
-30.04145647,-51.19701897,3.3604,36.268
-30.0178534,-51.22248545,0.8886,211.535
-30.05249231,-51.26429186,4.8638,292.573
-30.0077293,-51.18811696,3.4684,124.916
-30.0715688,-51.21383505,3.0165,7.012
-30.04072455,-51.20028115,4.4344,157.839
-30.05148512,-51.20027707,1.805,111.998
-30.04074771,-51.1809697,3.9983,117.94
-30.06114899,-51.25813591,3.9561,260.114
-30.03470867,-51.23793224,3.5354,213.507
-30.03906829,-51.16726255,4.8527,90.093
-30.04445931,-51.20962258,0.9168,122.439
-30.04761432,-51.18712088,3.1364,110.371
-29.99459191,-51.22577594,1.6405,208.452
-30.03183248,-51.21704909,4.4556,0.755
-30.03187693,-51.25443768,3.5554,275.042
-30.04346683,-51.1918059,2.5084,82.951
-30.03897568,-51.19907664,2.0405,118.74
-30.04187623,-51.24681161,2.8481,260.261
-30.01110989,-51.24304126,2.5729,251.783
-30.0317202,-51.22395365,2.6872,346.96
-30.03899867,-51.26229497,4.3105,274.32
-29.9959519,-51.24169661,2.3647,258.183
-30.07429135,-51.225302,4.3664,350.292
-30.06604445,-51.23154707,3.9446,142.543
-30.00866814,-51.24323169,3.7395,200.948
-30.01473172,-51.25762429,3.7967,319.552
-30.00878321,-51.19842229,4.4407,299.912
-30.0624431,-51.24575307,3.4216,32.785
-30.0263889,-51.21007445,4.1079,221.176
-30.04004374,-51.22724805,1.1735,38.489
-30.06327493,-51.18147249,1.1013,236.971
-30.02202456,-51.20994312,4.7198,132.435
-30.02579822,-51.20109811,1.5884,27.889
-30.03961912,-51.19406566,1.874,58.321
-30.01423315,-51.22096646,2.3381,103.688
-30.03833437,-51.20480758,2.2928,352.012
-30.02955031,-51.17258913,1.3036,108.34
-30.03243053,-51.20341445,4.3768,82.569
-29.99603902,-51.2095076,1.3936,79.814
-30.02321289,-51.18295314,4.3654,10.362
-30.04696029,-51.24369514,3.5758,69.175
-30.06441515,-51.20294586,2.8567,241.346
-30.06669772,-51.20443377,3.6013,156.842
-30.02263799,-51.24028934,3.7854,160.349
-30.01206207,-51.24574396,2.5561,301.499
-30.05382612,-51.20297567,3.6913,312.878
-30.03815478,-51.21620727,2.5591,146.471
-30.05438956,-51.20612591,0.4144,160.296
-30.03555431,-51.26027874,2.4607,153.179
